batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,num_retracted_queue_reqs,num_total_queue_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1777305844.3094668,decode,1,180001,0.09224921293921272,5001,1,0.0,35,0,0,35,35,0,0,0.0
7,1777305844.5067854,decode,41,280042,0.1435195031689991,205042,41,0.0,15,0,0,15,15,0,0,0.0
10,1777305844.520784,decode,57,290099,0.1486736430600534,285099,57,0.0,1,0,0,1,1,0,0,0.0
12,1777305844.532285,decode,58,295157,0.15126583154259815,290157,58,0.0,1,0,0,1,1,0,0,0.0
14,1777305844.543705,decode,59,300216,0.15385853251792314,295216,59,0.0,1,0,0,1,1,0,0,0.0
16,1777305844.555176,decode,60,305276,0.15645174598602843,300276,60,0.0,1,0,0,1,1,0,0,0.0
18,1777305844.566736,decode,61,310337,0.15904547194691396,305337,61,0.0,1,0,0,1,1,0,0,0.0
20,1777305844.5783923,decode,62,315399,0.16163971040057973,310399,62,0.0,1,0,0,1,1,0,0,0.0
22,1777305844.5901668,decode,63,320462,0.16423446134702577,315462,63,0.0,1,0,0,1,1,0,0,0.0
25,1777305844.6044495,decode,65,325592,0.1668635493097491,325527,65,0.0,0,0,0,0,0,0,0,0.0
26,1777305844.6148605,decode,65,330592,0.1694260132110389,325592,65,0.0,1,0,0,1,1,0,0,0.0
29,1777305844.6290982,decode,67,335726,0.17205715114488324,335659,67,0.0,0,0,0,0,0,0,0,0.0
30,1777305844.6396444,decode,67,340726,0.17461961504617304,335726,67,0.0,1,0,0,1,1,0,0,0.0
33,1777305844.6540487,decode,69,345864,0.17725280295113843,345795,69,0.0,0,0,0,0,0,0,0,0.0
34,1777305844.664781,decode,69,350864,0.1798152668524282,345864,69,0.0,1,0,0,1,1,0,0,0.0
37,1777305844.6794007,decode,71,356006,0.18245050472851465,355935,71,0.0,0,0,0,0,0,0,0,0.0
38,1777305844.6902664,decode,71,361006,0.18501296862980443,356006,71,0.0,1,0,0,1,1,0,0,0.0
42,1777305844.7072084,decode,74,371154,0.19021374536386218,371080,74,0.0,0,0,0,0,0,0,0,0.0
43,1777305844.7183318,decode,74,376154,0.192776209265152,371154,74,0.0,1,0,0,1,1,0,0,0.0
46,1777305844.7333975,decode,76,381306,0.19541657206904098,381230,76,0.0,0,0,0,0,0,0,0,0.0
47,1777305844.7446992,decode,76,386306,0.19797903597033076,381306,76,0.0,1,0,0,1,1,0,0,0.0
50,1777305844.760056,decode,78,396384,0.20314393820977047,391384,78,0.0,1,0,0,1,1,0,0,0.0
53,1777305844.7754273,decode,80,401544,0.20578840095590153,401464,80,0.0,0,0,0,0,0,0,0,0.0
54,1777305844.7870293,decode,80,406544,0.20835086485719131,401544,80,0.0,1,0,0,1,1,0,0,0.0
57,1777305844.8028953,decode,82,411708,0.21099737757444342,411626,82,0.0,0,0,0,0,0,0,0,0.0
58,1777305844.8146515,decode,82,416708,0.2135598414757332,411708,82,0.0,1,0,0,1,1,0,0,0.0
62,1777305844.8324735,decode,85,426878,0.21877189305095665,426793,85,0.0,0,0,0,0,0,0,0,0.0
63,1777305844.8444598,decode,85,431878,0.22133435695224643,426878,85,0.0,1,0,0,1,1,0,0,0.0
66,1777305844.8632138,decode,87,437052,0.22398599459730112,436965,87,0.0,0,0,0,0,0,0,0,0.0
67,1777305844.875371,decode,87,442052,0.2265484584985909,437052,87,0.0,1,0,0,1,1,0,0,0.0
71,1777305844.8939307,decode,90,452232,0.23176563500161693,452142,90,0.0,0,0,0,0,0,0,0,0.0
72,1777305844.9063807,decode,90,457232,0.2343280989029067,452232,90,0.0,1,0,0,1,1,0,0,0.0
75,1777305844.9228537,decode,92,467324,0.23950017604127002,462324,92,0.0,1,0,0,1,1,0,0,0.0
78,1777305844.9394982,decode,94,472512,0.2421589885852483,472418,94,0.0,0,0,0,0,0,0,0,0.0
79,1777305844.9522574,decode,94,477512,0.2447214524865381,472512,94,0.0,1,0,0,1,1,0,0,0.0
82,1777305844.9690616,decode,96,487608,0.24989557959602243,482608,96,0.0,1,0,0,1,1,0,0,0.0
85,1777305844.986404,decode,98,492804,0.2525584920822428,492706,98,0.0,0,0,0,0,0,0,0,0.0
86,1777305844.9995048,decode,98,497804,0.25512095598353257,492804,98,0.0,1,0,0,1,1,0,0,0.0
90,1777305845.0189388,decode,101,508006,0.26034940732772427,507905,101,0.0,0,0,0,0,0,0,0,0.0
91,1777305845.0323021,decode,101,513006,0.26291187122901405,508006,101,378.093241418881,1,0,0,1,1,0,0,0.0
95,1777305845.0517657,decode,104,523214,0.2681433975298873,523110,104,378.093241418881,0,0,0,0,0,0,0,0.0
96,1777305845.0653443,decode,104,528214,0.2707058614311771,523214,104,378.093241418881,1,0,0,1,1,0,0,0.0
100,1777305845.0858505,decode,107,538428,0.27594046268873185,538321,107,378.093241418881,0,0,0,0,0,0,0,0.0
101,1777305845.0997577,decode,107,543428,0.2785029265900217,538428,107,378.093241418881,1,0,0,1,1,0,0,0.0
105,1777305845.1216269,decode,110,553648,0.283740602804258,553538,110,378.093241418881,0,0,0,0,0,0,0,0.0
106,1777305845.1375754,decode,110,558648,0.2863030667055478,553648,110,378.093241418881,1,0,0,1,1,0,0,0.0
109,1777305845.1593373,decode,113,568874,0.29154381787646566,568761,113,378.093241418881,0,0,0,0,0,0,0,0.0
110,1777305845.1756408,decode,113,578874,0.2966687456790452,568874,113,378.093241418881,2,0,0,2,2,0,0,0.0
113,1777305845.1962445,decode,116,588990,0.3018531226441348,583990,116,378.093241418881,1,0,0,1,1,0,0,0.0
116,1777305845.2177126,decode,118,594226,0.3045365348415654,594108,118,378.093241418881,0,0,0,0,0,0,0,0.0
117,1777305845.2340965,decode,118,604226,0.309661462644145,594226,118,378.093241418881,2,0,0,2,2,0,0,0.0
121,1777305845.259382,decode,122,614470,0.3149114386851075,614348,122,378.093241418881,0,0,0,0,0,0,0,0.0
122,1777305845.2763245,decode,122,624470,0.32003636648768713,614470,122,378.093241418881,2,0,0,2,2,0,0,0.0
125,1777305845.297612,decode,125,629720,0.3227269535840414,629595,125,378.093241418881,0,0,0,0,0,0,0,0.0
126,1777305845.314647,decode,125,639720,0.32785188138662097,629720,125,378.093241418881,2,0,0,2,2,0,0,0.0
130,1777305845.339598,decode,129,649978,0.3331090323265071,649849,129,378.093241418881,0,0,0,0,0,0,0,0.0
131,1777305845.3582408,decode,129,659978,0.3382339601290867,649978,129,378.093241418881,2,0,0,2,2,0,0,0.0
134,1777305845.3812296,decode,132,670110,0.3434265369786603,665110,132,378.093241418881,1,0,0,1,1,0,0,0.0
138,1777305845.4063506,decode,135,680380,0.34868983783190954,680245,135,378.093241418881,0,0,0,0,0,0,0,0.0
139,1777305845.4253042,decode,135,690380,0.3538147656344891,680380,135,378.093241418881,2,0,0,2,2,0,0,0.0
