,Batch Id,batch_memory_usage_percent
0,0,0.42027843446283164
1,1,0.43341213553979513
2,2,0.43341213553979513
3,3,0.43341213553979513
4,4,0.8536905700026267
5,5,0.8536905700026267
6,6,0.8668242710795903
7,7,0.8668242710795903
8,8,0.8668242710795903
9,9,0.8668242710795903
10,10,0.8668242710795903
11,11,0.8668242710795903
12,12,0.8668242710795903
13,13,0.8668242710795903
14,14,0.8668242710795903
15,15,0.8668242710795903
16,16,0.8668242710795903
17,17,0.8799579721565537
18,18,0.8799579721565537
19,19,0.8799579721565537
20,20,0.8799579721565537
21,21,0.8799579721565537
22,22,0.8930916732335172
23,23,0.8930916732335172
24,24,0.8930916732335172
25,25,0.8930916732335172
26,26,0.8930916732335172
27,27,0.8930916732335172
28,28,0.8930916732335172
29,29,0.8930916732335172
30,30,0.8930916732335172
31,31,1.3133701076963489
32,32,1.7336485421591805
33,33,2.1801943787759392
34,34,2.1933280798529027
35,35,2.206461780929866
36,36,2.206461780929866
37,37,2.206461780929866
38,38,2.2195954820068295
39,39,2.2195954820068295
40,40,2.2195954820068295
41,41,2.2195954820068295
42,42,2.639873916469661
43,43,2.639873916469661
44,44,2.6530076175466246
45,45,3.0732860520094563
46,46,3.0732860520094563
47,47,3.0864197530864197
48,48,3.0864197530864197
49,49,3.1126871552403466
50,50,3.1258208563173104
51,51,3.138954557394274
52,52,3.138954557394274
53,53,3.138954557394274
54,54,3.1520882584712373
55,55,3.1520882584712373
56,56,3.1520882584712373
57,57,3.1520882584712373
58,58,3.1520882584712373
59,59,3.1520882584712373
60,60,3.5855003940110324
61,61,3.5855003940110324
62,62,3.598634095087996
63,63,3.6117677961649592
64,64,3.6117677961649592
65,65,3.638035198318886
66,66,3.6511688993958495
67,67,3.6643026004728134
68,68,3.6643026004728134
69,69,3.6643026004728134
70,70,3.677436301549777
71,71,3.677436301549777
72,72,3.677436301549777
73,73,3.677436301549777
74,74,3.677436301549777
75,75,3.677436301549777
76,76,3.6905700026267403
77,77,4.1108484370895715
78,78,4.544260572629367
79,79,4.570527974783294
80,80,4.583661675860258
81,81,4.609929078014185
82,82,4.623062779091148
83,83,4.6361964801681115
84,84,4.6361964801681115
85,85,4.6361964801681115
86,86,4.649330181245075
87,87,4.649330181245075
88,88,4.649330181245075
89,89,4.649330181245075
90,90,4.649330181245075
91,91,4.649330181245075
92,92,4.662463882322038
93,93,4.662463882322038
94,94,4.675597583399002
95,95,4.701864985552929
96,96,4.714998686629892
97,97,4.741266088783819
98,98,5.174678224323614
99,99,5.608090359863409
100,100,5.621224060940373
101,101,5.634357762017337
102,102,5.6474914630943
103,103,5.6474914630943
104,104,5.6474914630943
105,105,5.6474914630943
106,106,6.067769897557132
107,107,6.488048332019964
108,108,6.51431573417389
109,109,6.527449435250854
110,110,6.540583136327817
111,111,6.566850538481744
112,112,6.579984239558708
113,113,6.6062516417126345
114,114,6.619385342789598
115,115,6.632519043866561
116,116,6.645652744943525
117,117,6.658786446020488
118,118,6.671920147097452
119,119,6.671920147097452
120,120,6.671920147097452
121,121,6.671920147097452
122,122,7.092198581560283
123,123,7.092198581560283
124,124,7.1315996847911745
125,125,7.144733385868138
126,126,7.157867086945101
127,127,7.184134489099028
128,128,7.197268190175992
129,129,7.2235355923299185
130,130,7.236669293406882
131,131,7.249802994483845
132,132,7.262936695560809
133,133,7.276070396637772
134,134,7.289204097714736
135,135,7.289204097714736
136,136,7.289204097714736
137,137,7.289204097714736
138,138,7.289204097714736
139,139,7.289204097714736
140,140,7.328605200945627
141,141,7.34173890202259
142,142,7.354872603099554
143,143,7.381140005253481
144,144,7.394273706330444
145,145,7.8408195429472025
146,146,7.853953244024166
147,147,7.880220646178093
148,148,7.893354347255056
149,149,7.90648804833202
150,150,7.919621749408983
151,151,7.919621749408983
152,152,7.919621749408983
153,153,7.919621749408983
154,154,7.919621749408983
155,155,7.919621749408983
156,156,7.959022852639874
157,157,7.972156553716838
158,158,7.985290254793801
159,159,8.011557656947728
160,160,8.024691358024691
161,161,8.050958760178618
162,162,8.064092461255582
163,163,8.090359863409509
164,164,8.103493564486472
165,165,8.116627265563436
166,166,8.129760966640399
167,167,8.129760966640399
168,168,8.129760966640399
169,169,8.129760966640399
170,170,8.129760966640399
171,171,8.129760966640399
172,172,8.16916206987129
173,173,8.182295770948253
174,174,8.195429472025216
175,175,8.221696874179143
176,176,8.234830575256106
177,177,8.261097977410033
178,178,8.274231678486998
179,179,8.300499080640925
180,180,8.313632781717889
181,181,8.326766482794852
182,182,8.339900183871816
183,183,8.339900183871816
184,184,8.339900183871816
185,185,8.339900183871816
186,186,8.339900183871816
187,187,8.339900183871816
188,188,8.379301287102706
189,189,8.39243498817967
190,190,8.405568689256633
191,191,8.43183609141056
192,192,8.444969792487523
193,193,8.47123719464145
194,194,8.484370895718413
195,195,8.51063829787234
196,196,8.523771998949304
197,197,8.536905700026267
198,198,8.55003940110323
199,199,8.55003940110323
200,200,8.55003940110323
201,201,8.55003940110323
202,202,8.55003940110323
203,203,8.55003940110323
204,204,8.58944050433412
205,205,8.602574205411084
206,206,8.615707906488048
207,207,8.641975308641975
208,208,8.655109009718938
209,209,8.681376411872865
210,210,9.114788547412662
211,211,9.141055949566589
212,212,9.167323351720515
213,213,9.180457052797479
214,214,9.193590753874442
215,215,9.193590753874442
216,216,9.193590753874442
217,217,9.193590753874442
218,218,9.193590753874442
219,219,9.193590753874442
220,220,9.232991857105333
221,221,9.246125558182296
222,222,9.25925925925926
223,223,9.705805095876018
224,224,9.718938796952981
225,225,9.758339900183872
226,226,9.771473601260835
227,227,9.797741003414762
228,228,9.824008405568689
229,229,9.837142106645652
230,230,9.850275807722616
231,231,9.850275807722616
232,232,9.850275807722616
233,233,9.850275807722616
234,234,9.850275807722616
235,235,9.850275807722616
236,236,9.889676910953506
237,237,9.90281061203047
238,238,10.336222747570265
239,239,10.362490149724191
240,240,10.38875755187812
241,241,10.42815865510901
242,242,10.441292356185974
243,243,10.4675597583399
244,244,10.493827160493828
245,245,10.506960861570791
246,246,10.520094562647754
247,247,10.520094562647754
248,248,10.520094562647754
249,249,10.520094562647754
250,250,10.520094562647754
251,251,10.520094562647754
252,252,10.979774100341476
253,253,11.413186235881271
254,254,11.439453638035198
255,255,11.89913317572892
256,256,11.925400577882847
257,257,12.398213816653533
258,258,12.411347517730496
259,259,12.450748620961386
260,260,12.477016023115313
261,261,12.910428158655108
262,262,12.923561859732072
263,263,12.936695560809037
264,264,12.936695560809037
265,265,12.936695560809037
266,266,13.356973995271868
267,267,13.356973995271868
268,268,13.829787234042554
269,269,13.842920935119517
270,270,13.882322038350408
271,271,13.921723141581298
272,272,13.947990543735225
273,273,14.000525348043078
274,274,14.013659049120042
275,275,14.053060152350932
276,276,14.079327554504859
277,277,14.092461255581822
278,278,14.105594956658786
279,279,14.11872865773575
280,280,14.11872865773575
281,281,14.11872865773575
282,282,14.11872865773575
283,283,14.11872865773575
284,284,14.171263462043603
285,285,14.184397163120567
286,286,14.223798266351459
287,287,14.263199369582349
288,288,14.289466771736276
289,289,14.34200157604413
290,290,14.355135277121093
291,291,14.394536380351983
292,292,14.42080378250591
293,293,14.433937483582874
294,294,14.447071184659837
295,295,14.4602048857368
296,296,14.4602048857368
297,297,14.4602048857368
298,298,14.4602048857368
299,299,14.4602048857368
300,300,14.512739690044654
301,301,14.525873391121618
302,302,14.565274494352508
303,303,14.604675597583398
304,304,14.630942999737327
305,305,14.68347780404518
306,306,14.696611505122144
307,307,14.736012608353034
308,308,14.762280010506961
309,309,14.775413711583925
310,310,14.788547412660888
311,311,15.221959548200683
312,312,15.221959548200683
313,313,15.235093249277647
314,314,15.235093249277647
315,315,15.235093249277647
316,316,15.2876280535855
317,317,15.300761754662464
318,318,15.340162857893354
319,319,15.379563961124244
320,320,15.405831363278171
321,321,15.458366167586025
322,322,15.47149986866299
323,323,15.51090097189388
324,324,15.957446808510639
325,325,15.970580509587602
326,326,15.99684791174153
327,327,16.009981612818493
328,328,16.009981612818493
329,329,16.023115313895456
330,330,16.023115313895456
331,331,16.023115313895456
332,332,16.07565011820331
333,333,16.088783819280273
334,334,16.128184922511164
335,335,16.167586025742054
336,336,16.19385342789598
337,337,16.246388232203834
338,338,16.259521933280798
339,339,16.298923036511688
340,340,16.325190438665615
341,341,16.33832413974258
342,342,16.78486997635934
343,343,16.798003677436302
344,344,16.811137378513266
345,345,16.82427107959023
