,Batch Id,batch_kv_tokens_percent
0,0,0.42109929078014185
1,1,0.421920147097452
2,2,0.4227410034147623
3,3,0.4235618597320725
4,4,0.843840294194904
5,5,0.8463028631468348
6,6,0.8479445757814553
7,7,0.8495862884160756
8,8,0.8512280010506961
9,9,0.8528697136853166
10,10,0.8545114263199369
11,11,0.8561531389545574
12,12,0.8577948515891779
13,13,0.8594365642237983
14,14,0.8610782768584186
15,15,0.8627199894930391
16,16,0.8643617021276596
17,17,0.8660034147622799
18,18,0.8676451273969004
19,19,0.8692868400315209
20,20,0.8709285526661413
21,21,0.8725702653007616
22,22,0.8742119779353822
23,23,0.8758536905700026
24,24,0.877495403204623
25,25,0.8791371158392436
26,26,0.8807788284738639
27,27,0.8824205411084843
28,28,0.8840622537431049
29,29,0.8857039663777253
30,30,0.8873456790123456
31,31,1.3076241134751774
32,32,1.7287234042553192
33,33,2.149822695035461
34,34,2.1596729708431837
35,35,2.163777252429735
36,36,2.167881534016286
37,37,2.171985815602837
38,38,2.176090097189388
39,39,2.180194378775939
40,40,2.18429866036249
41,41,2.1884029419490414
42,42,2.6086813764118726
43,43,2.617710795902285
44,44,2.6226359338061465
45,45,3.042914368268978
46,46,3.053585500394011
47,47,3.059331494615183
48,48,3.065077488836354
49,49,3.0708234830575254
50,50,3.076569477278697
51,51,3.082315471499869
52,52,3.08806146572104
53,53,3.0938074599422114
54,54,3.099553454163383
55,55,3.105299448384555
56,56,3.111045442605726
57,57,3.116791436826898
58,58,3.122537431048069
59,59,3.1282834252692413
60,60,3.5485618597320725
61,61,3.560874704491726
62,62,3.5674415550302077
63,63,3.574008405568689
64,64,3.5805752561071715
65,65,3.587142106645653
66,66,3.5937089571841345
67,67,3.6002758077226167
68,68,3.606842658261098
69,69,3.6134095087995797
70,70,3.619976359338061
71,71,3.6265432098765435
72,72,3.633110060415025
73,73,3.6396769109535065
74,74,3.6462437614919887
75,75,3.65281061203047
76,76,3.6593774625689517
77,77,4.079655897031784
78,78,4.500755187811925
79,79,4.522097452061991
80,80,4.530306015235093
81,81,4.538514578408195
82,82,4.546723141581298
83,83,4.5549317047544
84,84,4.563140267927502
85,85,4.571348831100605
86,86,4.5795573942737064
87,87,4.587765957446808
88,88,4.595974520619911
89,89,4.604183083793012
90,90,4.612391646966115
91,91,4.620600210139218
92,92,4.628808773312319
93,93,4.637017336485422
94,94,4.6452258996585245
95,95,4.653434462831626
96,96,4.661643026004728
97,97,4.66985158917783
98,98,5.090130023640662
99,99,5.511229314420804
100,100,5.537496716574731
101,101,5.547346992382454
102,102,5.557197268190176
103,103,5.567047543997899
104,104,5.576897819805621
105,105,5.586748095613344
106,106,6.007026530076176
107,107,6.428125820856318
108,108,6.459318360914105
109,109,6.470810349356448
110,110,6.482302337798791
111,111,6.493794326241134
112,112,6.505286314683478
113,113,6.516778303125821
114,114,6.528270291568164
115,115,6.539762280010507
116,116,6.551254268452849
117,117,6.562746256895193
118,118,6.574238245337536
119,119,6.58573023377988
120,120,6.597222222222222
121,121,6.608714210664565
122,122,7.0289926451273965
123,123,7.052797478329394
124,124,7.065110323089047
125,125,7.0774231678487
126,126,7.089736012608353
127,127,7.102048857368007
128,128,7.11436170212766
129,129,7.126674546887313
130,130,7.138987391646966
131,131,7.15130023640662
132,132,7.163613081166273
133,133,7.175925925925926
134,134,7.188238770685579
135,135,7.200551615445233
136,136,7.212864460204886
137,137,7.225177304964539
138,138,7.237490149724192
139,139,7.249802994483845
140,140,7.262115839243499
141,141,7.274428684003152
142,142,7.286741528762805
143,143,7.299054373522458
144,144,7.311367218282112
145,145,7.731645652744944
146,146,7.757092198581559
147,147,7.7702258996585245
148,148,7.783359600735487
149,149,7.7964933018124505
150,150,7.809627002889415
151,151,7.822760703966377
152,152,7.835894405043341
153,153,7.849028106120305
154,154,7.8621618071972685
155,155,7.875295508274231
156,156,7.888429209351195
157,157,7.901562910428159
158,158,7.914696611505121
159,159,7.927830312582087
160,160,7.940964013659049
161,161,7.954097714736013
162,162,7.967231415812977
163,163,7.980365116889939
164,164,7.993498817966903
165,165,8.006632519043867
166,166,8.01976622012083
167,167,8.032899921197794
168,168,8.046033622274756
169,169,8.059167323351721
170,170,8.072301024428684
171,171,8.085434725505646
172,172,8.098568426582611
173,173,8.111702127659575
174,174,8.124835828736538
175,175,8.137969529813502
176,176,8.151103230890465
177,177,8.164236931967428
178,178,8.177370633044392
179,179,8.190504334121355
180,180,8.203638035198319
181,181,8.216771736275282
182,182,8.229905437352246
183,183,8.243039138429209
184,184,8.256172839506174
185,185,8.269306540583136
186,186,8.2824402416601
187,187,8.295573942737064
188,188,8.308707643814026
189,189,8.32184134489099
190,190,8.334975045967953
191,191,8.348108747044918
192,192,8.36124244812188
193,193,8.374376149198843
194,194,8.387509850275809
195,195,8.400643551352772
196,196,8.413777252429734
197,197,8.426910953506699
198,198,8.440044654583662
199,199,8.453178355660624
200,200,8.46631205673759
201,201,8.479445757814553
202,202,8.492579458891516
203,203,8.50571315996848
204,204,8.518846861045443
205,205,8.531980562122406
206,206,8.54511426319937
207,207,8.558247964276333
208,208,8.571381665353297
209,209,8.58451536643026
210,210,9.004793800893092
211,211,9.03188205936433
212,212,9.045836616758603
213,213,9.059791174152876
214,214,9.07374573154715
215,215,9.087700288941424
216,216,9.101654846335698
217,217,9.115609403729971
218,218,9.129563961124244
219,219,9.143518518518519
220,220,9.157473075912792
221,221,9.171427633307067
222,222,9.18538219070134
223,223,9.605660625164171
224,224,9.634390596270029
225,225,9.649166009981613
226,226,9.663941423693197
227,227,9.678716837404782
228,228,9.693492251116364
229,229,9.708267664827948
230,230,9.723043078539533
231,231,9.737818492251115
232,232,9.7525939059627
233,233,9.767369319674284
234,234,9.782144733385868
235,235,9.79692014709745
236,236,9.811695560809037
237,237,9.82647097452062
238,238,10.246749408983453
239,239,10.277121092723931
240,240,10.292717362752823
241,241,10.308313632781719
242,242,10.32390990281061
243,243,10.339506172839506
244,244,10.3551024428684
245,245,10.370698712897294
246,246,10.38629498292619
247,247,10.401891252955082
248,248,10.417487522983977
249,249,10.433083793012871
250,250,10.448680063041765
251,251,10.464276333070659
252,252,10.88455476753349
253,253,11.305654058313634
254,254,11.354084581034936
255,255,11.774363015497768
256,256,11.809659837142107
257,257,12.229938271604938
258,258,12.266876805883898
259,259,12.285756501182032
260,260,12.304636196480168
261,261,12.724914630943
262,262,12.76349487785658
263,263,12.783195429472025
264,264,12.80289598108747
265,265,12.822596532702915
266,266,13.242874967165747
267,267,13.283096926713947
268,268,13.703375361176779
269,269,13.745239033359603
270,270,13.766581297609667
271,271,13.787923561859733
272,272,13.8092658261098
273,273,13.830608090359863
274,274,13.85195035460993
275,275,13.873292618859995
276,276,13.89463488311006
277,277,13.915977147360126
278,278,13.937319411610192
279,279,13.958661675860256
280,280,13.980003940110322
281,281,14.001346204360388
282,282,14.022688468610452
283,283,14.044030732860522
284,284,14.065372997110586
285,285,14.086715261360652
286,286,14.108057525610718
287,287,14.129399789860782
288,288,14.150742054110848
289,289,14.172084318360914
290,290,14.193426582610979
291,291,14.214768846861045
292,292,14.23611111111111
293,293,14.257453375361177
294,294,14.278795639611241
295,295,14.300137903861307
296,296,14.321480168111375
297,297,14.34282243236144
298,298,14.364164696611507
299,299,14.385506960861571
300,300,14.406849225111637
301,301,14.428191489361703
302,302,14.449533753611767
303,303,14.470876017861833
304,304,14.4922182821119
305,305,14.513560546361964
306,306,14.53490281061203
307,307,14.556245074862096
308,308,14.57758733911216
309,309,14.598929603362226
310,310,14.620271867612294
311,311,15.040550302075125
312,312,15.084055686892567
313,313,15.106218807459943
314,314,15.128381928027318
315,315,15.150545048594694
316,316,15.17270816916207
317,317,15.194871289729445
318,318,15.217034410296822
319,319,15.239197530864198
320,320,15.261360651431573
321,321,15.283523771998949
322,322,15.305686892566325
323,323,15.3278500131337
324,324,15.748128447596532
325,325,15.793275545048594
326,326,15.816259521933281
327,327,15.839243498817968
328,328,15.862227475702653
329,329,15.885211452587338
330,330,15.908195429472025
331,331,15.93117940635671
332,332,15.954163383241399
333,333,15.977147360126084
334,334,16.00013133701077
335,335,16.023115313895456
336,336,16.04609929078014
337,337,16.069083267664826
338,338,16.09206724454951
339,339,16.1150512214342
340,340,16.138035198318885
341,341,16.161019175203574
342,342,16.581297609666404
343,343,16.628086419753085
344,344,16.651891252955085
345,345,16.675696086157078
346,346,16.699500919359075
347,347,16.72330575256107
348,348,17.1435841870239
349,349,17.19201470974521
350,350,17.216640399264513
351,351,17.241266088783817
352,352,17.265891778303125
353,353,17.290517467822433
354,354,17.31514315734174
355,355,17.339768846861045
356,356,17.364394536380352
357,357,17.38902022589966
358,358,17.413645915418964
359,359,17.438271604938272
360,360,17.462897294457576
361,361,17.88317572892041
362,362,17.933247964276333
363,363,17.95869451011295
364,364,17.984141055949568
365,365,18.009587601786183
366,366,18.0350341476228
367,367,18.060480693459414
368,368,18.085927239296034
369,369,18.11137378513265
370,370,18.136820330969268
371,371,18.162266876805884
372,372,18.187713422642503
373,373,18.21315996847912
374,374,18.238606514315734
375,375,18.264053060152353
376,376,18.684331494615183
377,377,18.736045442605725
378,378,18.762312844759656
379,379,18.78858024691358
380,380,18.814847649067506
381,381,18.841115051221436
382,382,18.867382453375363
383,383,18.893649855529286
384,384,18.919917257683217
385,385,18.946184659837144
386,386,18.972452061991067
387,387,18.998719464144994
388,388,19.024986866298924
389,389,19.05125426845285
390,390,19.077521670606775
391,391,19.103789072760705
392,392,19.130056474914632
393,393,19.156323877068555
394,394,19.182591279222486
395,395,19.208858681376412
396,396,19.629137115839242
397,397,20.050236406619383
398,398,20.471335697399525
399,399,20.579688731284477
400,400,20.60841870239033
401,401,20.637148673496192
402,402,20.66587864460205
403,403,20.694608615707907
404,404,20.723338586813764
405,405,20.75206855791962
406,406,20.78079852902548
407,407,20.809528500131336
408,408,20.838258471237197
409,409,20.86698844234305
410,410,20.89571841344891
411,411,20.92444838455477
412,412,20.953178355660626
413,413,20.981908326766483
414,414,21.01063829787234
415,415,21.039368268978198
416,416,21.068098240084055
417,417,21.096828211189912
418,418,21.12555818229577
419,419,21.15428815340163
420,420,21.183018124507484
421,421,21.211748095613345
422,422,21.240478066719202
423,423,21.26920803782506
424,424,21.297938008930917
425,425,21.326667980036774
426,426,21.35539795114263
427,427,21.38412792224849
428,428,21.41285789335435
429,429,21.441587864460203
430,430,21.470317835566064
431,431,21.49904780667192
432,432,21.52777777777778
433,433,21.556507748883636
434,434,21.976786183346466
435,435,22.03506698187549
436,436,22.06461780929866
437,437,22.09416863672183
438,438,22.51444707118466
439,439,22.574369582348304
440,440,22.604741266088784
441,441,22.63511294982926
442,442,22.66548463356974
443,443,23.085763068032573
444,444,23.147327291830837
445,445,23.178519831888625
446,446,23.209712371946413
447,447,23.240904912004204
448,448,23.272097452061992
449,449,23.69237588652482
450,450,23.75558182295771
451,451,24.175860257420542
452,452,24.240707906488048
453,453,24.273542159180458
454,454,24.693820593643288
455,455,24.760309955345416
456,456,24.793965064355135
457,457,24.827620173364853
458,458,24.861275282374574
459,459,24.894930391384293
460,460,24.92858550039401
461,461,24.96224060940373
462,462,24.99589571841345
463,463,25.02955082742317
464,464,25.063205936432887
465,465,25.096861045442605
466,466,25.130516154452327
467,467,25.164171263462045
468,468,25.19782637247176
469,469,25.23148148148148
470,470,25.2651365904912
471,471,25.29879169950092
472,472,25.33244680851064
473,473,25.366101917520357
474,474,25.39975702653008
475,475,25.433412135539797
476,476,25.46706724454951
477,477,25.500722353559237
478,478,25.53437746256895
479,479,25.56803257157867
480,480,25.60168768058839
481,481,26.02196611505122
482,482,26.09009718938797
483,483,26.510375623850802
484,484,26.58014841082217
485,485,26.615445232466513
486,486,26.65074205411085
487,487,26.686038875755187
488,488,26.721335697399528
489,489,26.756632519043865
490,490,27.1769109535067
491,491,27.59801024428684
492,492,27.705542421854478
493,493,27.742480956133438
494,494,27.779419490412398
495,495,27.816358024691358
496,496,27.85329655897032
497,497,27.890235093249277
498,498,27.92717362752824
499,499,27.964112161807197
500,500,28.38439059627003
501,501,28.459088521145258
502,502,28.49684791174153
503,503,28.5346073023378
504,504,28.57236669293407
505,505,28.992645127396898
506,506,29.06898476490675
507,507,29.10756501182033
508,508,29.146145258733913
509,509,29.566423693196743
510,510,29.644405043341216
511,511,29.683806146572106
512,512,29.723207249802996
513,513,29.762608353033887
514,514,29.802009456264777
515,515,29.841410559495667
516,516,29.880811662726558
517,517,30.301090097189388
518,518,30.38071315996848
519,519,30.420935119516678
520,520,30.461157079064883
521,521,30.50137903861308
522,522,30.541600998161282
523,523,30.58182295770948
524,524,30.622044917257686
525,525,30.662266876805884
526,526,30.702488836354085
527,527,30.742710795902283
528,528,30.78293275545049
529,529,30.823154714998687
530,530,30.86337667454689
531,531,30.903598634095086
532,532,30.943820593643288
533,533,30.984042553191486
534,534,31.02426451273969
535,535,31.06448647228789
536,536,31.10470843183609
537,537,31.14493039138429
538,538,31.565208825847122
539,539,31.646473601260833
540,540,31.687516417126343
541,541,31.72855923299186
542,542,31.769602048857372
543,543,31.81064486472288
544,544,31.85168768058839
545,545,31.892730496453904
546,546,31.933773312319413
547,547,31.974816128184923
548,548,32.015858944050436
549,549,32.056901759915945
550,550,32.097944575781455
551,551,32.518223010244284
552,552,32.60112949829262
553,553,32.642993170475435
554,554,32.68485684265826
555,555,32.726720514841084
556,556,32.768584187023905
557,557,32.810447859206725
558,558,32.852311531389546
559,559,33.272589965852376
560,560,33.35713816653533
561,561,33.39982269503546
562,562,33.44250722353559
563,563,33.485191752035725
564,564,33.52787628053586
565,565,33.57056080903599
566,566,33.61324533753612
567,567,33.655929866036246
568,568,33.69861439453638
569,569,34.118892828999215
570,570,34.20508274231678
571,571,34.24858812713423
572,572,34.29209351195166
573,573,34.335598896769106
574,574,34.75587733123194
575,575,34.843708957184134
576,576,34.88803519831888
577,577,34.93236143945364
578,578,34.97668768058839
579,579,35.021013921723146
580,580,35.06534016285789
581,581,35.10966640399265
582,582,35.153992645127396
583,583,35.19831888626215
584,584,35.2426451273969
585,585,35.28697136853165
586,586,35.33129760966641
587,587,35.375623850801155
588,588,35.41995009193591
589,589,35.46427633307066
590,590,35.50860257420541
591,591,35.55292881534016
592,592,35.597255056474914
593,593,35.64158129760966
594,594,35.68590753874442
595,595,35.73023377987917
596,596,35.774560021013926
597,597,35.81888626214867
598,598,35.86321250328343
599,599,35.907538744418176
600,600,35.95186498555293
601,601,35.99619122668768
602,602,36.04051746782243
603,603,36.08484370895718
