batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,num_retracted_queue_reqs,num_total_queue_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1776968123.3861935,decode,1,174001,0.08917425625766497,6001,1,0.0,28,0,0,28,28,0,0,0.0
6,1776968123.5756707,decode,32,264033,0.13531500624984946,192033,32,0.0,12,0,0,12,12,0,0,0.0
9,1776968123.5888376,decode,45,276078,0.14148798178805655,270078,45,0.0,1,0,0,1,1,0,0,0.0
11,1776968123.5994563,decode,46,276170,0.14153513112384028,276124,46,0.0,0,0,0,0,0,0,0,0.0
12,1776968123.6082952,decode,46,276216,0.14155870579173216,276170,46,0.0,0,0,0,0,0,0,0,0.0
13,1776968123.6171274,decode,46,282216,0.1446336624732799,276216,46,0.0,1,0,0,1,1,0,0,0.0
15,1776968123.6276488,decode,47,282310,0.14468183679462415,282263,47,0.0,0,0,0,0,0,0,0,0.0
16,1776968123.6365747,decode,47,288310,0.1477567934761719,282310,47,0.0,1,0,0,1,1,0,0,0.0
18,1776968123.6471827,decode,48,288406,0.14780599278307666,288358,48,0.0,0,0,0,0,0,0,0,0.0
19,1776968123.6561906,decode,48,294406,0.1508809494646244,288406,48,0.0,1,0,0,1,1,0,0,0.0
21,1776968123.6671915,decode,49,294504,0.1509311737570897,294455,49,0.0,0,0,0,0,0,0,0,0.0
22,1776968123.676379,decode,49,300504,0.15400613043863745,294504,49,0.0,1,0,0,1,1,0,0,0.0
24,1776968123.687286,decode,50,300604,0.15405737971666325,300554,50,0.0,0,0,0,0,0,0,0,0.0
25,1776968123.6965408,decode,50,306604,0.157132336398211,300604,50,0.0,1,0,0,1,1,0,0,0.0
27,1776968123.7075307,decode,51,306706,0.1571846106617973,306655,51,0.0,0,0,0,0,0,0,0,0.0
28,1776968123.7169018,decode,51,312706,0.16025956734334504,306706,51,0.0,1,0,0,1,1,0,0,0.0
30,1776968123.72804,decode,52,312810,0.1603128665924919,312758,52,0.0,0,0,0,0,0,0,0,0.0
31,1776968123.7374983,decode,52,312862,0.1603395162170653,312810,52,0.0,0,0,0,0,0,0,0,0.0
32,1776968123.7469845,decode,52,318862,0.16341447289861305,312862,52,0.0,1,0,0,1,1,0,0,0.0
34,1776968123.758753,decode,53,318968,0.16346879713332038,318915,53,0.0,0,0,0,0,0,0,0,0.0
35,1776968123.7688665,decode,53,324968,0.16654375381486813,318968,53,0.0,1,0,0,1,1,0,0,0.0
37,1776968123.7806673,decode,54,325076,0.166599103035136,325022,54,0.0,0,0,0,0,0,0,0,0.0
38,1776968123.7908432,decode,54,331076,0.16967405971668373,325076,54,0.0,1,0,0,1,1,0,0,0.0
40,1776968123.8027391,decode,55,337131,0.17277720350114567,331131,55,0.0,1,0,0,1,1,0,0,0.0
42,1776968123.81478,decode,56,343187,0.17588085977838788,337187,56,0.0,1,0,0,1,1,0,0,0.0
44,1776968123.8271701,decode,57,343301,0.17593928395533728,343244,57,0.0,0,0,0,0,0,0,0,0.0
45,1776968123.8376608,decode,57,349301,0.17901424063688504,343301,57,0.0,1,0,0,1,1,0,0,0.0
48,1776968123.8521013,decode,59,355419,0.1821496714665032,355360,59,0.0,0,0,0,0,0,0,0,0.0
49,1776968123.8627806,decode,59,361419,0.18522462814805096,355419,59,0.0,1,0,0,1,1,0,0,0.0
52,1776968123.8774226,decode,61,367541,0.18836210894879019,367480,61,0.0,0,0,0,0,0,0,0,0.0
53,1776968123.8882945,decode,61,373541,0.19143706563033794,367541,61,0.0,1,0,0,1,1,0,0,0.0
56,1776968123.903103,decode,63,379667,0.19457659640219818,379604,63,0.0,0,0,0,0,0,0,0,0.0
57,1776968123.9141364,decode,63,385667,0.19765155308374593,379667,63,0.0,1,0,0,1,1,0,0,0.0
60,1776968123.9297142,decode,65,391797,0.20079313382672723,391732,65,0.0,0,0,0,0,0,0,0,0.0
61,1776968123.9412508,decode,65,397797,0.20386809050827495,391797,65,0.0,1,0,0,1,1,0,0,0.0
64,1776968123.9567685,decode,67,403931,0.2070117212223773,403864,67,0.0,0,0,0,0,0,0,0,0.0
65,1776968123.9684877,decode,67,409931,0.21008667790392502,403931,67,0.0,1,0,0,1,1,0,0,0.0
68,1776968123.984144,decode,69,416069,0.21323235858914838,416000,69,0.0,0,0,0,0,0,0,0,0.0
69,1776968123.9960473,decode,69,422069,0.21630731527069613,416069,69,0.0,1,0,0,1,1,0,0,0.0
72,1776968124.0143974,decode,71,428211,0.21945504592704052,428140,71,327.7028817846317,0,0,0,0,0,0,0,0.0
73,1776968124.026491,decode,71,434211,0.22253000260858824,428211,71,327.7028817846317,1,0,0,1,1,0,0,0.0
76,1776968124.0434933,decode,73,440357,0.22567978323605367,440284,73,327.7028817846317,0,0,0,0,0,0,0,0.0
77,1776968124.0556998,decode,73,446357,0.22875473991760142,440357,73,327.7028817846317,1,0,0,1,1,0,0,0.0
80,1776968124.0722148,decode,75,452507,0.23190657051618785,452432,75,327.7028817846317,0,0,0,0,0,0,0,0.0
81,1776968124.084623,decode,75,458507,0.2349815271977356,452507,75,327.7028817846317,1,0,0,1,1,0,0,0.0
84,1776968124.1011312,decode,77,464661,0.23813540776744307,464584,77,327.7028817846317,0,0,0,0,0,0,0,0.0
85,1776968124.1137464,decode,77,470661,0.24121036444899083,464661,77,327.7028817846317,1,0,0,1,1,0,0,0.0
88,1776968124.1303468,decode,79,482740,0.2474007647417267,476740,79,327.7028817846317,1,0,0,1,1,0,0,0.0
91,1776968124.1474128,decode,81,488902,0.2505587452536762,488821,81,327.7028817846317,0,0,0,0,0,0,0,0.0
92,1776968124.1607826,decode,81,494902,0.253633701935224,488902,81,327.7028817846317,1,0,0,1,1,0,0,0.0
95,1776968124.1780784,decode,83,501068,0.25679373241829456,500985,83,327.7028817846317,0,0,0,0,0,0,0,0.0
